relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN4663,HN6164,2910,2975,0.3235294222831726,11
herb_gene_jaccard,HN4663,HN1382,2910,2757,0.31147539615631104,19
herb_gene_jaccard,HN4663,HN178,2910,2710,0.3103448152542114,18
herb_gene_jaccard,HN4663,HN30,2910,2705,0.30645161867141724,19
herb_gene_jaccard,HN4663,HN7102,2910,3017,0.30158731341362,19
herb_gene_jaccard,HN4667,HN7154,2911,3021,0.4112149477005005,44
herb_gene_jaccard,HN4667,HN7712,2911,3048,0.3837837874889374,71
herb_gene_jaccard,HN4667,HN3394,2911,2855,0.375,51
herb_gene_jaccard,HN4667,HN2792,2911,2822,0.35820895433425903,48
herb_gene_jaccard,HN4667,HN1986,2911,2786,0.35820895433425903,48
herb_gene_jaccard,HN4667,HN8291,2911,3078,0.3571428656578064,35
herb_gene_jaccard,HN4667,HN5105,2911,2926,0.3539822995662689,40
herb_gene_jaccard,HN4667,HN656,2911,2732,0.33834585547447205,45
herb_gene_jaccard,HN4667,HN6201,2911,2979,0.33582088351249695,45
herb_gene_jaccard,HN4667,HN6536,2911,2993,0.32967033982276917,30
herb_gene_jaccard,HN4668,HN5612,2912,2948,0.5194805264472961,40
herb_gene_jaccard,HN4668,HN1382,2912,2757,0.5135135054588318,38
herb_gene_jaccard,HN4668,HN6444,2912,2988,0.5128205418586731,40
herb_gene_jaccard,HN4668,HN1692,2912,2774,0.5,43
herb_gene_jaccard,HN4668,HN16,2912,2704,0.49275362491607666,34
herb_gene_jaccard,HN4668,HN352,2912,2717,0.4712643623352051,41
herb_gene_jaccard,HN4668,HN5698,2912,2953,0.465753436088562,34
herb_gene_jaccard,HN4668,HN7102,2912,3017,0.4615384638309479,36
herb_gene_jaccard,HN4668,HN1297,2912,2750,0.4615384638309479,36
herb_gene_jaccard,HN4668,HN3285,2912,2848,0.45679011940956116,37
herb_gene_jaccard,HN4679,HN6862,2913,3003,0.7894737124443054,75
herb_gene_jaccard,HN4679,HN5568,2913,2946,0.7606837749481201,89
herb_gene_jaccard,HN4679,HN3897,2913,2876,0.7281553149223328,75
herb_gene_jaccard,HN4679,HN3240,2913,2847,0.723809540271759,76
herb_gene_jaccard,HN4679,HN53,2913,2708,0.7211538553237915,75
herb_gene_jaccard,HN4679,HN2313,2913,2801,0.7079645991325378,80
herb_gene_jaccard,HN4679,HN7005,2913,3009,0.7075471878051758,75
herb_gene_jaccard,HN4679,HN578,2913,2729,0.6972476840019226,76
herb_gene_jaccard,HN4679,HN7658,2913,3044,0.6724137663841248,78
herb_gene_jaccard,HN4679,HN5820,2913,2959,0.6696428656578064,75
herb_gene_jaccard,HN4701,HN6831,2914,3001,0.4810126721858978,76
herb_gene_jaccard,HN4701,HN7434,2914,3032,0.46341463923454285,95
herb_gene_jaccard,HN4701,HN2151,2914,2792,0.4458598792552948,70
herb_gene_jaccard,HN4701,HN7113,2914,3018,0.42307692766189575,66
herb_gene_jaccard,HN4701,HN4648,2914,2909,0.41871920228004456,85
herb_gene_jaccard,HN4701,HN7253,2914,3027,0.36994218826293945,64
herb_gene_jaccard,HN4701,HN3394,2914,2855,0.36315789818763733,69
herb_gene_jaccard,HN4701,HN5612,2914,2948,0.35483869910240173,55
herb_gene_jaccard,HN4701,HN1692,2914,2774,0.353658527135849,58
herb_gene_jaccard,HN4701,HN1355,2914,2755,0.3489583432674408,67
herb_gene_jaccard,HN4709,HN2830,2915,2823,0.78515625,201
herb_gene_jaccard,HN4709,HN1915,2915,2785,0.6808510422706604,160
herb_gene_jaccard,HN4709,HN3191,2915,2843,0.39834025502204895,192
herb_gene_jaccard,HN4709,HN465,2915,2723,0.29411765933036804,65
herb_gene_jaccard,HN4828,HN7845,2916,3054,0.6458333134651184,93
herb_gene_jaccard,HN4828,HN5301,2916,2933,0.642276406288147,79
herb_gene_jaccard,HN4828,HN7077,2916,3015,0.6388888955116272,92
herb_gene_jaccard,HN4828,HN4113,2916,2886,0.6216216087341309,92
herb_gene_jaccard,HN4828,HN3986,2916,2881,0.5375000238418579,86
herb_gene_jaccard,HN4828,HN3321,2916,2850,0.5120481848716736,85
herb_gene_jaccard,HN4828,HN8142,2916,3072,0.5094339847564697,81
herb_gene_jaccard,HN4828,HN1125,2916,2745,0.5054945349693298,92
herb_gene_jaccard,HN4828,HN352,2916,2717,0.49593496322631836,61
herb_gene_jaccard,HN4828,HN7385,2916,3030,0.4803149700164795,61
herb_gene_jaccard,HN4849,HN3780,2917,2871,0.8348624110221863,91
herb_gene_jaccard,HN4849,HN7896,2917,3059,0.801980197429657,81
herb_gene_jaccard,HN4849,HN2944,2917,2830,0.801980197429657,81
herb_gene_jaccard,HN4849,HN2293,2917,2800,0.7941176295280457,81
herb_gene_jaccard,HN4849,HN7742,2917,3050,0.7623762488365173,77
herb_gene_jaccard,HN4849,HN7288,2917,3029,0.7623762488365173,77
herb_gene_jaccard,HN4849,HN4577,2917,2907,0.75,78
herb_gene_jaccard,HN4849,HN8503,2917,3088,0.7142857313156128,75
herb_gene_jaccard,HN4849,HN4581,2917,2908,0.7128713130950928,72
herb_gene_jaccard,HN4849,HN1845,2917,2781,0.7033898234367371,83
herb_gene_jaccard,HN486,HN7066,2724,3014,0.8720930218696594,150
herb_gene_jaccard,HN486,HN5591,2724,2947,0.8563218116760254,149
herb_gene_jaccard,HN486,HN7196,2724,3025,0.8232043981552124,149
herb_gene_jaccard,HN486,HN7692,2724,3046,0.821052610874176,156
herb_gene_jaccard,HN486,HN7464,2724,3033,0.8081395626068115,139
herb_gene_jaccard,HN486,HN8400,2724,3084,0.7727272510528564,136
herb_gene_jaccard,HN486,HN6640,2724,2996,0.7512437701225281,151
herb_gene_jaccard,HN486,HN1697,2724,2776,0.75,132
herb_gene_jaccard,HN486,HN6218,2724,2980,0.7339901328086853,149
herb_gene_jaccard,HN486,HN7712,2724,3048,0.7241379022598267,147
herb_gene_jaccard,HN4875,HN8341,2918,3082,0.20000000298023224,6
herb_gene_jaccard,HN4913,HN7147,2919,3020,0.7042253613471985,150
herb_gene_jaccard,HN4913,HN3677,2919,2867,0.7009345889091492,150
herb_gene_jaccard,HN4913,HN3786,2919,2872,0.6737288236618042,159
herb_gene_jaccard,HN4913,HN6467,2919,2991,0.6697247624397278,146
herb_gene_jaccard,HN4913,HN2681,2919,2816,0.6548672318458557,148
herb_gene_jaccard,HN4913,HN1893,2919,2783,0.6475771069526672,147
herb_gene_jaccard,HN4913,HN2191,2919,2795,0.6404958963394165,155
herb_gene_jaccard,HN4913,HN402,2919,2720,0.6355555653572083,143
