node_id,node_index,node_type,name,source
ETCM_disease_id_3447,2184,disease,Prostatic Neoplasms,existing
ETCM_disease_id_3448,2185,disease,Prostatitis,existing
ETCM_disease_id_3450,2186,disease,Protein Avoidance,existing
ETCM_disease_id_3451,2187,disease,Protein C Deficiency,existing
ETCM_disease_id_3452,2188,disease,Proteinuria,existing
ETCM_disease_id_3453,2189,disease,Protracted Diarrhea,existing
ETCM_disease_id_3457,2190,disease,Proximal Lower Limb Amyotrophy,existing
ETCM_disease_id_3458,2191,disease,Proximal Muscle Weakness,existing
ETCM_disease_id_3461,2192,disease,Proximal Renal Tubular Acidosis,existing
ETCM_disease_id_3463,2193,disease,Prune Belly,existing
ETCM_disease_id_3464,2194,disease,Pruritus,existing
ETCM_disease_id_3465,2195,disease,Pruritus In Chronic Liver Disease,existing
ETCM_disease_id_3466,2196,disease,Pseudobulbar Behavioral Symptoms,existing
ETCM_disease_id_3467,2197,disease,Pseudobulbar Paralysis,existing
ETCM_disease_id_3468,2198,disease,Pseudobulbar Signs,existing
ETCM_disease_id_3469,2199,disease,Pseudohypoaldosteronism,existing
ETCM_disease_id_3470,2200,disease,Pseudohypoparathyroidism,existing
ETCM_disease_id_3471,2201,disease,Psoriasiform Dermatitis,existing
ETCM_disease_id_3472,2202,disease,Psoriasis,existing
ETCM_disease_id_3473,2203,disease,Psoriatic Disorders,existing
ETCM_disease_id_3474,2204,disease,Psychiatric Illness,existing
ETCM_disease_id_3475,2205,disease,Psychomotor Deterioration,existing
ETCM_disease_id_3476,2206,disease,Psychomotor Retardation,existing
ETCM_disease_id_3477,2207,disease,Psychosis,existing
ETCM_disease_id_3478,2208,disease,Psychotic Disorders,existing
ETCM_disease_id_3480,2209,disease,Psychotic Mentation,existing
ETCM_disease_id_3482,2210,disease,Pulmonary Arterial Hypertension,existing
ETCM_disease_id_3483,2211,disease,Pulmonary Artery Aneurysm,existing
ETCM_disease_id_3489,2212,disease,Pulmonary Edema,existing
ETCM_disease_id_3490,2213,disease,Pulmonary Embolism,existing
ETCM_disease_id_3491,2214,disease,Pulmonary Fibrosis,existing
ETCM_disease_id_3493,2215,disease,Pulmonary Hypertension,existing
ETCM_disease_id_3494,2216,disease,Pulmonary Infiltrates,existing
ETCM_disease_id_3497,2217,disease,Pulsatile Tinnitus,existing
ETCM_disease_id_3498,2218,disease,Pulverulent Cataract,existing
ETCM_disease_id_3502,2219,disease,Purpura,existing
ETCM_disease_id_3503,2220,disease,Pustule,existing
ETCM_disease_id_3504,2221,disease,Pyelonephritis,existing
ETCM_disease_id_3505,2222,disease,Pyloric Stenosis,existing
ETCM_disease_id_3506,2223,disease,Pyoderma,existing
ETCM_disease_id_3508,2224,disease,Pyresis,existing
ETCM_disease_id_3509,2225,disease,Pyridoxine-Responsive Sideroblastic Anemia,existing
ETCM_disease_id_3510,2226,disease,Pyrimidine-Responsive Megaloblastic Anemia,existing
ETCM_disease_id_3513,2227,disease,Quadriceps Muscle Weakness,existing
ETCM_disease_id_3515,2228,disease,Radiation Enteropathy,existing
ETCM_disease_id_3516,2229,disease,Radioulnar Synostosis,existing
ETCM_disease_id_3517,2230,disease,Ragged-Red Muscle Fibers,existing
ETCM_disease_id_3519,2231,disease,Rapidly Progressive,existing
ETCM_disease_id_3521,2232,disease,Raynaud's Syndrome,existing
ETCM_disease_id_3522,2233,disease,Raynaud Phenomenon,existing
ETCM_disease_id_3525,2234,disease,Rectal Abscess,existing
ETCM_disease_id_3526,2235,disease,Rectal Prolapse,existing
ETCM_disease_id_3531,2236,disease,Recurrent Aphthous Stomatitis,existing
ETCM_disease_id_3532,2237,disease,Recurrent Aspergillus Infections,existing
ETCM_disease_id_3533,2238,disease,Recurrent Aspiration Pneumonia,existing
ETCM_disease_id_3534,2239,disease,Recurrent Bacterial Infections,existing
ETCM_disease_id_3536,2240,disease,Recurrent Bacterial Skin Infections,existing
ETCM_disease_id_3538,2241,disease,Recurrent Bronchitis,existing
ETCM_disease_id_3539,2242,disease,Recurrent Bronchopulmonary Infections,existing
ETCM_disease_id_3540,2243,disease,Recurrent Burkholderia Cepacia Infections,existing
ETCM_disease_id_3542,2244,disease,Recurrent Cerebral Hemorrhage,existing
ETCM_disease_id_3543,2245,disease,Recurrent Corneal Erosions,existing
ETCM_disease_id_3544,2246,disease,Recurrent Cutaneous Abscess Formation,existing
ETCM_disease_id_3545,2247,disease,Recurrent Deep Vein Thrombosis,existing
ETCM_disease_id_3546,2248,disease,Recurrent Depression,existing
ETCM_disease_id_3547,2249,disease,Recurrent E. Coli Infections,existing
ETCM_disease_id_3549,2250,disease,Recurrent Encephalopathy,existing
ETCM_disease_id_3550,2251,disease,Recurrent Enteroviral Infections,existing
ETCM_disease_id_3551,2252,disease,Recurrent Fractures,existing
ETCM_disease_id_3552,2253,disease,Recurrent Fungal Infections,existing
ETCM_disease_id_3554,2254,disease,Recurrent Gram-Negative Bacterial Infections,existing
ETCM_disease_id_3556,2255,disease,Recurrent Hypoglycemia,existing
ETCM_disease_id_3557,2256,disease,Recurrent Infection Of The Gastrointestinal Tract,existing
ETCM_disease_id_3558,2257,disease,Recurrent Infections,existing
ETCM_disease_id_3563,2258,disease,Recurrent Klebsiella Infections,existing
ETCM_disease_id_3565,2259,disease,Recurrent Lower Respiratory Tract Infections,existing
ETCM_disease_id_3569,2260,disease,Recurrent Mycobacterial Infections,existing
ETCM_disease_id_3572,2261,disease,Recurrent Opportunistic Infections,existing
ETCM_disease_id_3573,2262,disease,Recurrent Otitis Media,existing
ETCM_disease_id_3574,2263,disease,Recurrent Pancreatitis,existing
ETCM_disease_id_3575,2264,disease,Recurrent Paroxysmal Headache,existing
ETCM_disease_id_3576,2265,disease,Recurrent Pharyngitis,existing
ETCM_disease_id_3577,2266,disease,Recurrent Pneumonia,existing
ETCM_disease_id_3579,2267,disease,Recurrent Respiratory Infections,existing
ETCM_disease_id_3580,2268,disease,Recurrent Serratia Marcescens Infections,existing
ETCM_disease_id_3581,2269,disease,Recurrent Singultus,existing
ETCM_disease_id_3582,2270,disease,Recurrent Sinopulmonary Infections,existing
ETCM_disease_id_3583,2271,disease,Recurrent Sinusitis,existing
ETCM_disease_id_3584,2272,disease,Recurrent Spontaneous Abortion,existing
ETCM_disease_id_3585,2273,disease,Recurrent Staphylococcal Infections,existing
ETCM_disease_id_3586,2274,disease,Recurrent Staphylococcus Aureus Infections,existing
ETCM_disease_id_3590,2275,disease,Recurrent Thrombophlebitis,existing
ETCM_disease_id_3592,2276,disease,Recurrent Upper Respiratory Tract Infections,existing
ETCM_disease_id_3593,2277,disease,Recurrent Urinary Tract Infections,existing
ETCM_disease_id_3594,2278,disease,Recurrent Viral Infections,existing
ETCM_disease_id_3596,2279,disease,Red-Green Dyschromatopsia,existing
ETCM_disease_id_3597,2280,disease,Red Hair,existing
ETCM_disease_id_3598,2281,disease,Reduced Alpha/Beta Synthesis Ratio,existing
ETCM_disease_id_3599,2282,disease,Reduced Antithrombin Iii Activity,existing
ETCM_disease_id_3600,2283,disease,Reduced Beta/Alpha Synthesis Ratio,existing
ETCM_disease_id_3601,2284,disease,Reduced Bone Mineral Density,existing
ETCM_disease_id_3604,2285,disease,Reduced Consciousness/Confusion,existing
ETCM_disease_id_3606,2286,disease,"Reduced Erythrocyte 2,3-Diphosphoglycerate Concentration",existing
ETCM_disease_id_3607,2287,disease,Reduced Factor Ix Activity,existing
ETCM_disease_id_3608,2288,disease,Reduced Factor Vii Activity,existing
ETCM_disease_id_3610,2289,disease,Reduced Factor X Activity,existing
ETCM_disease_id_3613,2290,disease,Reduced Factor Xiii Activity,existing
ETCM_disease_id_3618,2291,disease,Reduced Muscle Carnitine Level,existing
ETCM_disease_id_3620,2292,disease,Reduced Orotidine 5-Prime Phosphate Decarboxylase Activity,existing
ETCM_disease_id_3621,2293,disease,Reduced Pancreatic Beta Cells,existing
ETCM_disease_id_3622,2294,disease,Reduced Protein C Activity,existing
ETCM_disease_id_3623,2295,disease,Reduced Protein S Activity,existing
ETCM_disease_id_3624,2296,disease,Reduced Prothrombin Activity,existing
ETCM_disease_id_3626,2297,disease,Reduced Red Cell Adenosine Deaminase Activity,existing
ETCM_disease_id_3627,2298,disease,Reduced Red Cell Pyruvate Kinase Activity,existing
ETCM_disease_id_3629,2299,disease,Reduced Subcutaneous Adipose Tissue,existing
ETCM_disease_id_3630,2300,disease,Reduced Visual Acuity,existing
ETCM_disease_id_3631,2301,disease,Reduced Vital Capacity,existing
ETCM_disease_id_3633,2302,disease,Reduced Xanthine Dehydrogenase Activity,existing
ETCM_disease_id_3635,2303,disease,Refractory Anemia,existing
ETCM_disease_id_3637,2304,disease,Refractory Cutaneous T-Cell Lymphoma,existing
ETCM_disease_id_3638,2305,disease,Refractory Hematological Malignancies,existing
ETCM_disease_id_3642,2306,disease,Refractory Partial Epilepsy,existing
ETCM_disease_id_3643,2307,disease,Refractory Renal Cell Carcinoma,existing
ETCM_disease_id_3647,2308,disease,Renal Agenesis,existing
ETCM_disease_id_3648,2309,disease,Renal Aminoaciduria,existing
ETCM_disease_id_3651,2310,disease,Renal Artery Stenosis,existing
ETCM_disease_id_3653,2311,disease,Renal Cell Carcinoma,existing
ETCM_disease_id_3654,2312,disease,Renal Colic Pain,existing
ETCM_disease_id_3658,2313,disease,Renal Diseases,existing
ETCM_disease_id_3660,2314,disease,Renal Failure,existing
ETCM_disease_id_3661,2315,disease,Renal Fanconi Syndrome,existing
ETCM_disease_id_3662,2316,disease,Renal Fibrosis,existing
ETCM_disease_id_3664,2317,disease,Renal Hypoplasia,existing
ETCM_disease_id_3665,2318,disease,Renal Hypoplasia/Aplasia,existing
ETCM_disease_id_3668,2319,disease,Renal Insufficiency,existing
ETCM_disease_id_3674,2320,disease,Renal Tubular Acidosis,existing
ETCM_disease_id_3675,2321,disease,Renovascular Hypertension,existing
ETCM_disease_id_3676,2322,disease,Reperfusion Injury,existing
ETCM_disease_id_3677,2323,disease,Reperfusion Injury Following Acute Myocardial Infarction,existing
ETCM_disease_id_3679,2324,disease,Reproductive Disorder,existing
ETCM_disease_id_3682,2325,disease,Respiratory Alkalosis,existing
ETCM_disease_id_3683,2326,disease,Respiratory Arrest,existing
ETCM_disease_id_3684,2327,disease,Respiratory Diseases,existing
ETCM_disease_id_3685,2328,disease,Respiratory Distress,existing
ETCM_disease_id_3686,2329,disease,Respiratory Distress Syndrome,existing
ETCM_disease_id_3687,2330,disease,Respiratory Failure,existing
ETCM_disease_id_3689,2331,disease,Respiratory Insufficiency,existing
ETCM_disease_id_3690,2332,disease,Respiratory Insufficiency Due To Muscle Weakness,existing
ETCM_disease_id_3691,2333,disease,Respiratory Paralysis,existing
ETCM_disease_id_3692,2334,disease,Respiratory Tract Infection,existing
ETCM_disease_id_3693,2335,disease,Resting Tremor,existing
ETCM_disease_id_3695,2336,disease,Restlessness,existing
ETCM_disease_id_3700,2337,disease,Restrictive Ventilatory Defect,existing
ETCM_disease_id_3701,2338,disease,Reticular Hyperpigmentation,existing
ETCM_disease_id_3704,2339,disease,Reticulocytopenia,existing
ETCM_disease_id_3705,2340,disease,Reticulocytosis,existing
ETCM_disease_id_3706,2341,disease,Retinal Capillary Hemangioma,existing
ETCM_disease_id_3707,2342,disease,Retinal Degeneration,existing
ETCM_disease_id_3708,2343,disease,Retinal Detachment,existing
ETCM_disease_id_3711,2344,disease,Retinal Hamartoma,existing
ETCM_disease_id_3712,2345,disease,Retinal Hemorrhage,existing
ETCM_disease_id_3718,2346,disease,Retinoblastoma,existing
ETCM_disease_id_3719,2347,disease,Retinopathy,existing
ETCM_disease_id_3722,2348,disease,Rhabdomyolysis,existing
ETCM_disease_id_3723,2349,disease,Rhabdomyosarcoma,existing
ETCM_disease_id_3724,2350,disease,Rheumatic Diseases,existing
ETCM_disease_id_3725,2351,disease,Rheumatoid Arthritis,existing
ETCM_disease_id_3728,2352,disease,Rhinorrhea,existing
ETCM_disease_id_3729,2353,disease,Rickets,existing
ETCM_disease_id_3730,2354,disease,Rickets Of The Lower Limbs,existing
ETCM_disease_id_3731,2355,disease,Right Ventricular Cardiomyopathy,existing
ETCM_disease_id_3732,2356,disease,Rigidity,existing
ETCM_disease_id_3735,2357,disease,Sacral Lipoma,existing
ETCM_disease_id_3737,2358,disease,Salivary Glands Cancer,existing
ETCM_disease_id_3740,2359,disease,Sarcoma,existing
ETCM_disease_id_3742,2360,disease,Scanning Speech,existing
ETCM_disease_id_3743,2361,disease,Scapular Muscle Atrophy,existing
ETCM_disease_id_3744,2362,disease,Scapuloperoneal Amyotrophy,existing
ETCM_disease_id_3746,2363,disease,Scarring,existing
ETCM_disease_id_3748,2364,disease,Schistosomiasis,existing
ETCM_disease_id_3749,2365,disease,Schizophrenia,existing
ETCM_disease_id_3750,2366,disease,Schwannoma,existing
ETCM_disease_id_3752,2367,disease,Sclerocornea,existing
ETCM_disease_id_3753,2368,disease,Scleroderma,existing
ETCM_disease_id_3755,2369,disease,Sclerosis Of Skull Base,existing
ETCM_disease_id_3756,2370,disease,Sclerotic Cranial Sutures,existing
ETCM_disease_id_3758,2371,disease,Scrotal Hypoplasia,existing
ETCM_disease_id_3759,2372,disease,Seasonal Allergic Rhinitis,existing
ETCM_disease_id_3761,2373,disease,Sebaceous Gland Disease,existing
ETCM_disease_id_3763,2374,disease,Seborrheic Dermatitis,existing
ETCM_disease_id_3765,2375,disease,Secondary Amenorrhea,existing
ETCM_disease_id_3766,2376,disease,Secondary Growth Hormone Deficiency,existing
ETCM_disease_id_3767,2377,disease,Secondary Hyperparathyroidism,existing
ETCM_disease_id_3769,2378,disease,Sedation,existing
ETCM_disease_id_3771,2379,disease,Seizures,existing
ETCM_disease_id_3772,2380,disease,Seizures In Epilepsy,existing
ETCM_disease_id_3773,2381,disease,Seizures Of Lennox-Gastaut Syndrome,existing
ETCM_disease_id_3774,2382,disease,Selenium Deficiency,existing
ETCM_disease_id_3775,2383,disease,Self-Mutilation,existing
ETCM_disease_id_3779,2384,disease,Senile Plaques,existing
ETCM_disease_id_3780,2385,disease,Sensorineural Hearing Impairment,existing
ETCM_disease_id_3782,2386,disease,Sensory Ataxia,existing
ETCM_disease_id_3784,2387,disease,Sensory Axonal Neuropathy,existing
ETCM_disease_id_3785,2388,disease,Sensory Impairment,existing
ETCM_disease_id_3786,2389,disease,Sepsis,existing
ETCM_disease_id_3787,2390,disease,Septic Arthritis,existing
ETCM_disease_id_3788,2391,disease,Septic Shock,existing
ETCM_disease_id_3789,2392,disease,Sertoli Cell Neoplasm,existing
ETCM_disease_id_3791,2393,disease,Severe B Lymphocytopenia,existing
ETCM_disease_id_3792,2394,disease,Severe Carpal Ossification Delay,existing
ETCM_disease_id_3793,2395,disease,Severe Combined Immunodeficiency,existing
ETCM_disease_id_3796,2396,disease,Severe Generalized Osteoporosis,existing
ETCM_disease_id_3799,2397,disease,Severe Lactic Acidosis,existing
ETCM_disease_id_3800,2398,disease,Severe Muscular Hypotonia,existing
ETCM_disease_id_3802,2399,disease,Severe Photosensitivity,existing
ETCM_disease_id_3803,2400,disease,Severe Postnatal Growth Retardation,existing
ETCM_disease_id_3804,2401,disease,Severe Recurrent Varicella,existing
ETCM_disease_id_3807,2402,disease,Severe Viral Infections,existing
ETCM_disease_id_3808,2403,disease,Sexual Arousal Disorders,existing
ETCM_disease_id_3811,2404,disease,Shivering,existing
ETCM_disease_id_3812,2405,disease,Short Attention Span,existing
ETCM_disease_id_3816,2406,disease,Shortened Pr Interval,existing
ETCM_disease_id_3817,2407,disease,Shoulder Dislocation,existing
ETCM_disease_id_3819,2408,disease,Shoulder Girdle Muscle Atrophy,existing
ETCM_disease_id_3820,2409,disease,Shoulder Girdle Muscle Weakness,existing
ETCM_disease_id_3822,2410,disease,Shuffling Gait,existing
ETCM_disease_id_3823,2411,disease,Sick Sinus Syndrome,existing
ETCM_disease_id_3824,2412,disease,Sideroblastic Anemia,existing
ETCM_disease_id_3827,2413,disease,Sinoatrial Node Dysfunction,existing
ETCM_disease_id_3828,2414,disease,Sinus Bradycardia,existing
ETCM_disease_id_3829,2415,disease,Sinus Tachycardia,existing
ETCM_disease_id_3830,2416,disease,Sinusitis,existing
ETCM_disease_id_3833,2417,disease,Skeletal Muscle Associated Spasticity,existing
ETCM_disease_id_3834,2418,disease,Skeletal Muscle Atrophy,existing
ETCM_disease_id_3835,2419,disease,Skeletal Muscle Hypertrophy,existing
ETCM_disease_id_3837,2420,disease,Skeletal Muscle Wasting,existing
ETCM_disease_id_3838,2421,disease,Skeletal Muscle Weakness,existing
ETCM_disease_id_3842,2422,disease,Skin Cancers,existing
ETCM_disease_id_3843,2423,disease,Skin Diseases,existing
ETCM_disease_id_3844,2424,disease,Skin Erosion,existing
ETCM_disease_id_3845,2425,disease,Skin Fissure,existing
ETCM_disease_id_3847,2426,disease,Skin Infections,existing
ETCM_disease_id_3848,2427,disease,Skin Neoplasms,existing
ETCM_disease_id_3849,2428,disease,Skin Nodule,existing
ETCM_disease_id_3851,2429,disease,Skin Rash,existing
ETCM_disease_id_3852,2430,disease,Skin Ulcer,existing
ETCM_disease_id_3853,2431,disease,Skin Vesicle,existing
ETCM_disease_id_3854,2432,disease,Sleep-Wake Cycle Disturbance,existing
ETCM_disease_id_3856,2433,disease,Sleep Apnea,existing
ETCM_disease_id_3857,2434,disease,Sleep Disorders,existing
ETCM_disease_id_3858,2435,disease,Sleep Disturbance,existing
ETCM_disease_id_3859,2436,disease,Sleeping Sickness,existing
ETCM_disease_id_3861,2437,disease,Slow-Growing Hair,existing
ETCM_disease_id_3862,2438,disease,Slow Decrease In Visual Acuity,existing
ETCM_disease_id_3863,2439,disease,Slow Progression,existing
ETCM_disease_id_3864,2440,disease,Slow Saccadic Eye Movements,existing
ETCM_disease_id_3866,2441,disease,Slurred Speech,existing
ETCM_disease_id_3867,2442,disease,Small Cell Lung Cancer,existing
ETCM_disease_id_3869,2443,disease,Small Intestinal Dysmotility,existing
ETCM_disease_id_3870,2444,disease,Small Intestine Carcinoid,existing
ETCM_disease_id_3873,2445,disease,Smooth Muscle Hyperplasia,existing
ETCM_disease_id_3876,2446,disease,Soft Skin,existing
ETCM_disease_id_3877,2447,disease,Soft Tissue Sarcoma,existing
ETCM_disease_id_3879,2448,disease,Sparse Axillary Hair,existing
ETCM_disease_id_3880,2449,disease,Sparse Body Hair,existing
ETCM_disease_id_3881,2450,disease,Sparse Eyebrow,existing
ETCM_disease_id_3883,2451,disease,Sparse Hair,existing
ETCM_disease_id_3884,2452,disease,Sparse Lateral Eyebrow,existing
ETCM_disease_id_3886,2453,disease,Sparse Pubic Hair,existing
ETCM_disease_id_3887,2454,disease,Sparse Scalp Hair,existing
ETCM_disease_id_3889,2455,disease,Spastic/Hyperactive Bladder,existing
ETCM_disease_id_3890,2456,disease,Spastic Ataxia,existing
ETCM_disease_id_3891,2457,disease,Spastic Dysarthria,existing
ETCM_disease_id_3892,2458,disease,Spastic Gait,existing
ETCM_disease_id_3894,2459,disease,Spastic Paraparesis,existing
ETCM_disease_id_3895,2460,disease,Spastic Paraplegia,existing
ETCM_disease_id_3896,2461,disease,Spastic Tetraparesis,existing
ETCM_disease_id_3897,2462,disease,Spastic Tetraplegia,existing
ETCM_disease_id_3898,2463,disease,Spasticity,existing
ETCM_disease_id_3902,2464,disease,Specific Cognitive Deficits Associated With Aging And Neurological Diseases,existing
ETCM_disease_id_3905,2465,disease,Sphingolipid Storage Disorders,existing
ETCM_disease_id_3907,2466,disease,Spina Bifida,existing
ETCM_disease_id_3908,2467,disease,Spinal And Bulbar Muscular Atrophy,existing
ETCM_disease_id_3909,2468,disease,Spinal Cord Compression,existing
ETCM_disease_id_3913,2469,disease,Spinal Muscular Atrophy,existing
ETCM_disease_id_3914,2470,disease,Spinal Myoclonus,existing
ETCM_disease_id_3915,2471,disease,Spinal Rigidity,existing
ETCM_disease_id_3918,2472,disease,Splenomegaly,existing
ETCM_disease_id_3919,2473,disease,Spoken Word Recognition Deficit,existing
ETCM_disease_id_3920,2474,disease,Spondyloepiphyseal Dysplasia,existing
ETCM_disease_id_3921,2475,disease,Spondylolisthesis,existing
ETCM_disease_id_3922,2476,disease,Spondylolysis,existing
ETCM_disease_id_3923,2477,disease,Spondylometaphyseal Dysplasia,existing
ETCM_disease_id_3924,2478,disease,"Spontaneous, Recurrent Epistaxis",existing
ETCM_disease_id_3925,2479,disease,Spontaneous Abortion,existing
ETCM_disease_id_3926,2480,disease,Spontaneous Hematomas,existing
ETCM_disease_id_3927,2481,disease,Spontaneous Hemolytic Crises,existing
ETCM_disease_id_3929,2482,disease,Spontaneous Pneumothorax,existing
ETCM_disease_id_3932,2483,disease,Squamous Cell Carcinoma,existing
ETCM_disease_id_3933,2484,disease,Squamous Cell Carcinoma Of Esophagus,existing
ETCM_disease_id_3934,2485,disease,Squamous Cell Carcinoma Of The Skin,existing
ETCM_disease_id_3935,2486,disease,Stage 5 Chronic Kidney Disease,existing
ETCM_disease_id_3936,2487,disease,Status Epilepticus,existing
ETCM_disease_id_3938,2488,disease,Steatorrhea,existing
ETCM_disease_id_3940,2489,disease,Stevens-Johnson Syndrome,existing
ETCM_disease_id_3948,2490,disease,Stomach Cancer,existing
ETCM_disease_id_3949,2491,disease,Stomach Neoplasms,existing
ETCM_disease_id_3950,2492,disease,Stomatitis,existing
ETCM_disease_id_3951,2493,disease,Stomatocytosis,existing
ETCM_disease_id_3952,2494,disease,Strabismus,existing
ETCM_disease_id_3953,2495,disease,Streaky Metaphyseal Sclerosis,existing
ETCM_disease_id_3954,2496,disease,Streptococcus Pneumoniae Infections,existing
ETCM_disease_id_3955,2497,disease,Stress-Related Disorders,existing
ETCM_disease_id_3956,2498,disease,Stress/Infection-Induced Lactic Acidosis,existing
ETCM_disease_id_3957,2499,disease,Stroke,existing
ETCM_disease_id_3962,2500,disease,Subacute Progressive Viral Hepatitis,existing
ETCM_disease_id_3963,2501,disease,Subarachnoid Hemorrhage,existing
ETCM_disease_id_3964,2502,disease,Subcortical Dementia,existing
ETCM_disease_id_3966,2503,disease,Subcutaneous Hemorrhage,existing
ETCM_disease_id_3969,2504,disease,Subperiosteal Bone Resorption,existing
ETCM_disease_id_3972,2505,disease,Subretinal Pigment Epithelium Hemorrhage,existing
ETCM_disease_id_3973,2506,disease,Subsarcolemmal Accumulations Of Abnormally Shaped Mitochondria,existing
ETCM_disease_id_3975,2507,disease,Subungual Hyperkeratosis,existing
ETCM_disease_id_3978,2508,disease,Sudden Cardiac Death,existing
ETCM_disease_id_3979,2509,disease,Sudden Death,existing
ETCM_disease_id_3980,2510,disease,Sudden Episodic Apnea,existing
ETCM_disease_id_3981,2511,disease,Superficial Thrombophlebitis,existing
ETCM_disease_id_3982,2512,disease,Superior Rectus Atrophy,existing
ETCM_disease_id_3983,2513,disease,Supernumerary Nipple,existing
ETCM_disease_id_3984,2514,disease,Supranuclear Ophthalmoplegia,existing
ETCM_disease_id_3986,2515,disease,Supraventricular Tachycardia,existing
ETCM_disease_id_3989,2516,disease,Sustained Ventricular Tachycardia,existing
ETCM_disease_id_3993,2517,disease,Syncope,existing
ETCM_disease_id_3994,2518,disease,Syndrome Of Inappropriate Secretion Of Antidiuretic Hormone,existing
ETCM_disease_id_3999,2519,disease,Syringomyelia,existing
ETCM_disease_id_4000,2520,disease,Systemic-Onset Juvenile Idiopathic Arthritis,existing
ETCM_disease_id_4001,2521,disease,Systemic Arterial Vasodilation,existing
ETCM_disease_id_4003,2522,disease,Systemic Lupus Erythematosus,existing
ETCM_disease_id_4004,2523,disease,Systemic Sclerosis,existing
ETCM_disease_id_4006,2524,disease,T-Cell Proliferation,existing
ETCM_disease_id_4009,2525,disease,Tachypnea,existing
ETCM_disease_id_4010,2526,disease,Talipes,existing
ETCM_disease_id_4011,2527,disease,Talipes Calcaneovalgus,existing
ETCM_disease_id_4015,2528,disease,Tall Stature,existing
ETCM_disease_id_4017,2529,disease,Tapetoretinal Degeneration,existing
ETCM_disease_id_4019,2530,disease,Telangiectases Of The Cheeks,existing
ETCM_disease_id_4020,2531,disease,Telangiectasia,existing
ETCM_disease_id_4023,2532,disease,Telangiectasia Of The Oral Mucosa,existing
ETCM_disease_id_4024,2533,disease,Telangiectasia Of The Skin,existing
ETCM_disease_id_4025,2534,disease,Temperature Instability,existing
ETCM_disease_id_4030,2535,disease,Tenesmus,existing
ETCM_disease_id_4032,2536,disease,Testicular Atrophy,existing
ETCM_disease_id_4033,2537,disease,Testicular Cancer,existing
ETCM_disease_id_4034,2538,disease,Testicular Seminoma,existing
ETCM_disease_id_4035,2539,disease,Tetany,existing
ETCM_disease_id_4036,2540,disease,Tethered Cord,existing
ETCM_disease_id_4037,2541,disease,Tetraparesis,existing
ETCM_disease_id_4038,2542,disease,Tetraplegia,existing
ETCM_disease_id_4040,2543,disease,Thenar Muscle Atrophy,existing
ETCM_disease_id_4041,2544,disease,Thenar Muscle Weakness,existing
ETCM_disease_id_4042,2545,disease,Thick Eyebrow,existing
ETCM_disease_id_4043,2546,disease,Thick Hair,existing
ETCM_disease_id_4044,2547,disease,Thick Lower Lip Vermilion,existing
ETCM_disease_id_4045,2548,disease,Thick Upper Lip Vermilion,existing
ETCM_disease_id_4046,2549,disease,Thickened Skin,existing
ETCM_disease_id_4053,2550,disease,Thin Upper Lip Vermilion,existing
ETCM_disease_id_4055,2551,disease,Thoracic Aortic Aneurysm,existing
ETCM_disease_id_4058,2552,disease,Thrombocytopenia,existing
ETCM_disease_id_4059,2553,disease,Thrombocytosis,existing
ETCM_disease_id_4060,2554,disease,Thromboembolic Disorder,existing
ETCM_disease_id_4062,2555,disease,Thromboembolism,existing
ETCM_disease_id_4063,2556,disease,Thrombophlebitis,existing
ETCM_disease_id_4064,2557,disease,Thrombosis,existing
ETCM_disease_id_4065,2558,disease,Thrombotic Disease,existing
ETCM_disease_id_4067,2559,disease,Thyroid Adenoma,existing
ETCM_disease_id_4069,2560,disease,Thyroid Carcinoma,existing
ETCM_disease_id_4071,2561,disease,Thyroid Defect In Oxidation And Organification Of Iodide,existing
ETCM_disease_id_4073,2562,disease,Thyroid Follicular Carcinoma,existing
ETCM_disease_id_4074,2563,disease,Thyroid Follicular Hyperplasia,existing
ETCM_disease_id_4078,2564,disease,Thyroid Hypoplasia,existing
ETCM_disease_id_4082,2565,disease,Thyroiditis,existing
ETCM_disease_id_4083,2566,disease,Thyrotoxicosis Hyperthyroidism,existing
ETCM_disease_id_4085,2567,disease,Thyrotoxicosis With Toxic Multinodular Goitre,existing
ETCM_disease_id_4086,2568,disease,Thyrotoxicosis With Toxic Single Thyroid Nodule,existing
ETCM_disease_id_4087,2569,disease,Tibial Bowing,existing
ETCM_disease_id_4089,2570,disease,Tinnitus,existing
ETCM_disease_id_4095,2571,disease,Tongue Telangiectasia,existing
ETCM_disease_id_4096,2572,disease,Tooth Abscess,existing
ETCM_disease_id_4098,2573,disease,Toxoplasmosis,existing
ETCM_disease_id_4102,2574,disease,Tracheoesophageal Fistula,existing
ETCM_disease_id_4103,2575,disease,Tracheomalacia,existing
ETCM_disease_id_4104,2576,disease,Transient Global Amnesia,existing
ETCM_disease_id_4105,2577,disease,Transient Hyperlipidemia,existing
ETCM_disease_id_4106,2578,disease,Transient Hypophosphatemia,existing
ETCM_disease_id_4107,2579,disease,Transient Ischemic Attack,existing
ETCM_disease_id_4108,2580,disease,Transient Neonatal Diabetes Mellitus,existing
ETCM_disease_id_4110,2581,disease,Transitional Cell Carcinoma Of The Bladder,existing
ETCM_disease_id_4111,2582,disease,Transmissible Spongiform Encephalopathies,existing
ETCM_disease_id_4112,2583,disease,Traumatic Brain Injury,existing
ETCM_disease_id_4114,2584,disease,Treatment-Refractory Psychoses,existing
ETCM_disease_id_4115,2585,disease,Tremor,existing
