id,name
12215,9606.ENSP00000303500
12220,9606.ENSP00000303452
12241,9606.ENSP00000333203
12255,9606.ENSP00000207870
12259,9606.ENSP00000259631
12286,9606.ENSP00000013222
12312,9606.ENSP00000380227
12341,9606.ENSP00000322706
12380,9606.ENSP00000354829
12400,9606.ENSP00000351789
12418,9606.ENSP00000301365
12518,9606.ENSP00000357602
12528,9606.ENSP00000250151
12537,9606.ENSP00000343645
12551,9606.ENSP00000262630
12561,9606.ENSP00000410452
12584,9606.ENSP00000236850
12619,9606.ENSP00000305785
12626,9606.ENSP00000321971
12631,9606.ENSP00000360671
12635,9606.ENSP00000330284
12638,9606.ENSP00000362549
12653,9606.ENSP00000361626
12661,9606.ENSP00000284601
12663,9606.ENSP00000337450
12698,9606.ENSP00000261655
12706,9606.ENSP00000359643
12739,9606.ENSP00000410573
12741,9606.ENSP00000387699
12752,9606.ENSP00000370639
12755,9606.ENSP00000285071
12777,9606.ENSP00000325836
12791,9606.ENSP00000337331
12792,9606.ENSP00000386210
12793,9606.ENSP00000347046
12801,9606.ENSP00000337224
12817,9606.ENSP00000377040
12831,9606.ENSP00000339377
12859,9606.ENSP00000386229
12860,9606.ENSP00000348602
12874,9606.ENSP00000354458
12881,9606.ENSP00000248923
12886,9606.ENSP00000372881
12964,9606.ENSP00000401760
12984,9606.ENSP00000280614
12987,9606.ENSP00000261206
13005,9606.ENSP00000356505
13017,9606.ENSP00000350352
13023,9606.ENSP00000305464
13034,9606.ENSP00000361405
13051,9606.ENSP00000407260
13086,9606.ENSP00000249806
13087,9606.ENSP00000379065
13098,9606.ENSP00000408153
13109,9606.ENSP00000328472
13114,9606.ENSP00000318986
13138,9606.ENSP00000225929
13168,9606.ENSP00000300983
13172,9606.ENSP00000339260
13177,9606.ENSP00000289575
13182,9606.ENSP00000375881
13191,9606.ENSP00000390759
13193,9606.ENSP00000379964
13207,9606.ENSP00000345997
13210,9606.ENSP00000282499
13222,9606.ENSP00000255030
13235,9606.ENSP00000319984
13292,9606.ENSP00000297469
13304,9606.ENSP00000340281
13308,9606.ENSP00000255008
13320,9606.ENSP00000247270
13345,9606.ENSP00000295317
13354,9606.ENSP00000406066
13381,9606.ENSP00000259938
13384,9606.ENSP00000256404
13392,9606.ENSP00000211122
13423,9606.ENSP00000231454
13487,9606.ENSP00000361381
13507,9606.ENSP00000354652
13515,9606.ENSP00000397905
13517,9606.ENSP00000295452
13520,9606.ENSP00000354612
13542,9606.ENSP00000403780
13560,9606.ENSP00000257555
13576,9606.ENSP00000254521
13586,9606.ENSP00000267436
13589,9606.ENSP00000288266
13616,9606.ENSP00000226284
13662,9606.ENSP00000274576
13669,9606.ENSP00000362285
13678,9606.ENSP00000215794
13701,9606.ENSP00000354791
13735,9606.ENSP00000358783
13773,9606.ENSP00000333329
13791,9606.ENSP00000360876
13796,9606.ENSP00000379110
13804,9606.ENSP00000236166
13815,9606.ENSP00000363868
13816,9606.ENSP00000296028
13833,9606.ENSP00000234701
13843,9606.ENSP00000285930
13894,9606.ENSP00000406488
13902,9606.ENSP00000334458
13903,9606.ENSP00000278060
13947,9606.ENSP00000313432
13971,9606.ENSP00000405502
13976,9606.ENSP00000311095
13990,9606.ENSP00000341625
14014,9606.ENSP00000410621
14034,9606.ENSP00000250615
14049,9606.ENSP00000350003
14053,9606.ENSP00000358223
14063,9606.ENSP00000333194
14071,9606.ENSP00000276659
14098,9606.ENSP00000315011
14114,9606.ENSP00000318472
14116,9606.ENSP00000360891
14122,9606.ENSP00000259050
14125,9606.ENSP00000262890
14146,9606.ENSP00000262352
14197,9606.ENSP00000279593
14211,9606.ENSP00000372126
14250,9606.ENSP00000383762
14252,9606.ENSP00000350720
14258,9606.ENSP00000319788
14289,9606.ENSP00000330070
14296,9606.ENSP00000362183
14356,9606.ENSP00000242839
14374,9606.ENSP00000369050
14387,9606.ENSP00000346534
14388,9606.ENSP00000263196
14407,9606.ENSP00000216187
14413,9606.ENSP00000302177
14432,9606.ENSP00000242152
14445,9606.ENSP00000351430
14452,9606.ENSP00000415477
14453,9606.ENSP00000320924
14474,9606.ENSP00000403530
14490,9606.ENSP00000296464
14512,9606.ENSP00000320376
14514,9606.ENSP00000265403
14572,9606.ENSP00000285900
14627,9606.ENSP00000357301
14630,9606.ENSP00000382697
14654,9606.ENSP00000349577
